Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 29,92.60%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 30,92.22%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 31,91.98%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 32,92.51%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 33,91.56%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 34,92.24%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 35,92.18%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 36,92.06%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 37,92.64%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 38,92.48%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 39,92.40%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 40,92.52%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 41,92.36%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 42,92.98%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 43,92.37%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 44,92.54%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 45,92.68%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 46,92.78%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 47,92.89%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 48,93.19%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 49,93.42%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 128 Overlap: 50,92.71%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 0,90.31%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 1,90.97%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 2,91.39%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 3,91.21%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 4,91.02%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 5,91.20%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 6,90.20%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 7,90.84%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 8,90.37%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 9,90.70%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 10,91.15%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 11,91.02%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 12,90.93%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 13,91.37%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 14,91.73%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 15,92.15%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 16,91.05%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 17,92.10%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 18,91.77%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 19,91.16%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 20,91.29%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 21,91.34%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 22,91.87%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 23,92.07%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 24,91.77%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 25,91.90%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 26,92.63%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 27,91.53%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 28,91.55%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 29,91.65%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 30,91.87%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 31,91.65%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 32,91.33%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 33,92.42%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 34,91.87%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 35,92.28%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 36,92.68%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 37,92.03%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 38,91.65%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 39,92.37%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 40,92.37%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 41,91.90%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 42,91.88%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 43,92.69%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 44,92.13%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 45,92.72%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 46,92.44%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 47,92.37%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 48,92.41%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 49,92.04%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 256 Overlap: 50,92.97%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 0,91.41%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 1,90.74%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 2,90.70%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 3,89.33%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 4,91.11%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 5,91.37%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 6,90.00%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 7,90.41%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 8,89.10%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 9,91.34%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 10,90.59%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 11,90.97%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 12,90.69%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 13,89.70%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 14,91.13%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 15,90.82%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 16,90.79%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 17,91.67%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 18,90.82%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 19,91.58%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 20,91.38%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 21,91.34%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 22,90.81%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 23,90.38%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 24,91.79%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 25,91.75%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 26,91.67%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 27,91.63%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 28,91.02%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 29,92.19%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 30,91.23%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 31,91.63%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 32,92.20%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 33,91.95%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 34,90.39%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 35,90.68%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 36,91.60%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 37,92.52%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 38,92.93%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 39,91.83%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 40,92.95%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 41,92.26%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 42,92.52%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 43,92.63%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 44,92.96%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 45,92.84%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 46,93.20%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 47,93.67%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 48,92.57%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 49,93.31%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 512 Overlap: 50,93.32%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 0,89.06%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 1,88.75%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 2,88.11%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 3,88.75%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 4,88.72%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 5,89.88%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 6,88.39%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 7,89.58%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 8,88.08%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 9,90.12%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 10,89.77%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 11,91.48%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 12,90.56%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 13,88.32%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 14,89.40%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 15,89.40%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 16,88.03%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 17,91.49%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 18,90.31%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 19,88.28%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 20,91.58%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 21,91.00%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 22,88.75%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 23,90.44%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 24,89.18%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 25,91.83%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 26,90.33%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 27,90.68%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 28,89.12%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 29,90.18%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 30,90.85%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 31,92.54%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 32,90.30%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 33,90.68%
Classifier: RandomForest options: -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1 Window size: 1024 Overlap: 34,90.83%
